   Trace   : /mnt/ussjf-asic2/workarea1/lkamired/niue1z1_tmp/lkamired/wa_performance/SIM/top/ahbfab_cov.m33i_ram0/uvm_test_top.top_env_i.ahbfab_env_i.mvc_ahb_mon_6_env_i_ahb_beat.log

   Picked  : Instance: uvm_test_top.top_env_i.ahbfab_env_i.mvc_ahb_mon_6_env_i.logger_handle_ahb :: Header
             Instance: uvm_test_top.top_env_i.ahbfab_env_i.mvc_ahb_mon_6_env_i.logger_handle_ahb
   Picked  : AHB Clk Cycle = 40 ns; AHB Clk Frequency = 25.00 MHz; Data bus width = 32 bits
             AHB Clk Cycle = 40 ns; AHB Clk Frequency = 25.00 MHz; Data bus width = 32 bits
   Skipped : ------------------------------------------------------------------------------------------------------------------------------------------
   Skipped : |NONSEQ/SEQ Assert Time |  HREADY Assert Time   |  DIR     |   ADDR   | BEAT  |  L |   DATA   |  RESP  | BURST| BURST   | H |    HSEL    |
   Skipped : |                       |                       |   -      |          |  NUM  |  E |          |        | Type | Size    | P |   (SLAVE   |
   Skipped : |                       |                       | PHASE    |          |       |  N |          |        |      |= 2^HSIZE| R |    INDEX)  |
   Skipped : |                       |                       |          |          |       |    |          |        |      | bytes   | O |            |
   Skipped : |                       |                       |          |          |       |    |          |        |      |         | T |            |
   Skipped : |                       |                       |          |          |       |    |          |        |      |         |   |            |
   Skipped : ------------------------------------------------------------------------------------------------------------------------------------------
   Picked  : |              622406 ns|              622606 ns|WR-DATA   | F83211A8 |  1/ ? | -- | 00000001 |  OKAY  | ---- | ------- | - | ---------- |
             |              622406 ns|              622606 ns|WR-DATA   | F83211A8 |  1/ ? | -- | 00000001 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              622641 ns|              622646 ns|RD-NONSEQ | F83211A8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
             |              622641 ns|              622646 ns|RD-NONSEQ | F83211A8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
   Picked  : |              622646 ns|              622881 ns|RD-DATA   | F83211A8 |  1/ 1 | -- | 00000001 |  OKAY  | ---- | ------- | - | ---------- |
             |              622646 ns|              622881 ns|RD-DATA   | F83211A8 |  1/ 1 | -- | 00000001 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              622921 ns|              622926 ns|WR-NONSEQ | F83211AC | ----- |  ? | -------- |  ----  |INCR  |    4    | 1 |           0|
             |              622921 ns|              622926 ns|WR-NONSEQ | F83211AC | ----- |  ? | -------- |  ----  |INCR  |    4    | 1 |           0|
   Picked  : |              622926 ns|              623126 ns|WR-DATA   | F83211AC |  1/ ? | -- | 00000001 |  OKAY  | ---- | ------- | - | ---------- |
             |              622926 ns|              623126 ns|WR-DATA   | F83211AC |  1/ ? | -- | 00000001 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              623161 ns|              623166 ns|RD-NONSEQ | F83211AC | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
             |              623161 ns|              623166 ns|RD-NONSEQ | F83211AC | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
   Picked  : |              623166 ns|              623401 ns|RD-DATA   | F83211AC |  1/ 1 | -- | 00000001 |  OKAY  | ---- | ------- | - | ---------- |
             |              623166 ns|              623401 ns|RD-DATA   | F83211AC |  1/ 1 | -- | 00000001 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              623441 ns|              623446 ns|WR-NONSEQ | F83211B0 | ----- |  ? | -------- |  ----  |INCR  |    4    | 1 |           0|
             |              623441 ns|              623446 ns|WR-NONSEQ | F83211B0 | ----- |  ? | -------- |  ----  |INCR  |    4    | 1 |           0|
   Picked  : |              623446 ns|              623646 ns|WR-DATA   | F83211B0 |  1/ ? | -- | 00000001 |  OKAY  | ---- | ------- | - | ---------- |
             |              623446 ns|              623646 ns|WR-DATA   | F83211B0 |  1/ ? | -- | 00000001 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              623681 ns|              623686 ns|RD-NONSEQ | F83211B0 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
             |              623681 ns|              623686 ns|RD-NONSEQ | F83211B0 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
   Picked  : |              623686 ns|              623886 ns|RD-DATA   | F83211B0 |  1/ 1 | -- | 00000001 |  OKAY  | ---- | ------- | - | ---------- |
             |              623686 ns|              623886 ns|RD-DATA   | F83211B0 |  1/ 1 | -- | 00000001 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              623936 ns|              623941 ns|WR-NONSEQ | F83211B8 | ----- |  ? | -------- |  ----  |INCR  |    4    | 1 |           0|
             |              623936 ns|              623941 ns|WR-NONSEQ | F83211B8 | ----- |  ? | -------- |  ----  |INCR  |    4    | 1 |           0|
   Picked  : |              623941 ns|              624166 ns|WR-DATA   | F83211B8 |  1/ ? | -- | 00000001 |  OKAY  | ---- | ------- | - | ---------- |
             |              623941 ns|              624166 ns|WR-DATA   | F83211B8 |  1/ ? | -- | 00000001 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              624201 ns|              624206 ns|RD-NONSEQ | F83211B8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
             |              624201 ns|              624206 ns|RD-NONSEQ | F83211B8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
   Picked  : |              624206 ns|              624441 ns|RD-DATA   | F83211B8 |  1/ 1 | -- | 00000001 |  OKAY  | ---- | ------- | - | ---------- |
             |              624206 ns|              624441 ns|RD-DATA   | F83211B8 |  1/ 1 | -- | 00000001 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              626741 ns|              626746 ns|WR-NONSEQ | F8321190 | ----- |  ? | -------- |  ----  |INCR  |    4    | 1 |           0|
             |              626741 ns|              626746 ns|WR-NONSEQ | F8321190 | ----- |  ? | -------- |  ----  |INCR  |    4    | 1 |           0|
   Picked  : |              626746 ns|              627066 ns|WR-DATA   | F8321190 |  1/ ? | -- | 00000007 |  OKAY  | ---- | ------- | - | ---------- |
             |              626746 ns|              627066 ns|WR-DATA   | F8321190 |  1/ ? | -- | 00000007 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              627101 ns|              627106 ns|RD-NONSEQ | F8321190 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
             |              627101 ns|              627106 ns|RD-NONSEQ | F8321190 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
   Picked  : |              627106 ns|              627481 ns|RD-DATA   | F8321190 |  1/ 1 | -- | 00000007 |  OKAY  | ---- | ------- | - | ---------- |
             |              627106 ns|              627481 ns|RD-DATA   | F8321190 |  1/ 1 | -- | 00000007 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              627536 ns|              627541 ns|WR-NONSEQ | F8321194 | ----- |  ? | -------- |  ----  |INCR  |    4    | 1 |           0|
             |              627536 ns|              627541 ns|WR-NONSEQ | F8321194 | ----- |  ? | -------- |  ----  |INCR  |    4    | 1 |           0|
   Picked  : |              627541 ns|              627936 ns|WR-DATA   | F8321194 |  1/ ? | -- | 00000007 |  OKAY  | ---- | ------- | - | ---------- |
             |              627541 ns|              627936 ns|WR-DATA   | F8321194 |  1/ ? | -- | 00000007 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              627971 ns|              627976 ns|RD-NONSEQ | F8321194 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
             |              627971 ns|              627976 ns|RD-NONSEQ | F8321194 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
   Picked  : |              627976 ns|              628351 ns|RD-DATA   | F8321194 |  1/ 1 | -- | 00000007 |  OKAY  | ---- | ------- | - | ---------- |
             |              627976 ns|              628351 ns|RD-DATA   | F8321194 |  1/ 1 | -- | 00000007 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              628401 ns|              628406 ns|WR-NONSEQ | F8321198 | ----- |  ? | -------- |  ----  |INCR  |    4    | 1 |           0|
             |              628401 ns|              628406 ns|WR-NONSEQ | F8321198 | ----- |  ? | -------- |  ----  |INCR  |    4    | 1 |           0|
   Picked  : |              628406 ns|              628806 ns|WR-DATA   | F8321198 |  1/ ? | -- | 00000007 |  OKAY  | ---- | ------- | - | ---------- |
             |              628406 ns|              628806 ns|WR-DATA   | F8321198 |  1/ ? | -- | 00000007 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              628841 ns|              628846 ns|RD-NONSEQ | F8321198 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
             |              628841 ns|              628846 ns|RD-NONSEQ | F8321198 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
   Picked  : |              628846 ns|              629221 ns|RD-DATA   | F8321198 |  1/ 1 | -- | 00000007 |  OKAY  | ---- | ------- | - | ---------- |
             |              628846 ns|              629221 ns|RD-DATA   | F8321198 |  1/ 1 | -- | 00000007 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              629266 ns|              629271 ns|WR-NONSEQ | F832119C | ----- |  ? | -------- |  ----  |INCR  |    4    | 1 |           0|
             |              629266 ns|              629271 ns|WR-NONSEQ | F832119C | ----- |  ? | -------- |  ----  |INCR  |    4    | 1 |           0|
   Picked  : |              629271 ns|              629646 ns|WR-DATA   | F832119C |  1/ ? | -- | 00000007 |  OKAY  | ---- | ------- | - | ---------- |
             |              629271 ns|              629646 ns|WR-DATA   | F832119C |  1/ ? | -- | 00000007 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              629681 ns|              629686 ns|RD-NONSEQ | F832119C | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
             |              629681 ns|              629686 ns|RD-NONSEQ | F832119C | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
   Picked  : |              629686 ns|              630031 ns|RD-DATA   | F832119C |  1/ 1 | -- | 00000007 |  OKAY  | ---- | ------- | - | ---------- |
             |              629686 ns|              630031 ns|RD-DATA   | F832119C |  1/ 1 | -- | 00000007 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              630081 ns|              630086 ns|WR-NONSEQ | F83211A0 | ----- |  ? | -------- |  ----  |INCR  |    4    | 1 |           0|
             |              630081 ns|              630086 ns|WR-NONSEQ | F83211A0 | ----- |  ? | -------- |  ----  |INCR  |    4    | 1 |           0|
   Picked  : |              630086 ns|              630426 ns|WR-DATA   | F83211A0 |  1/ ? | -- | 00000007 |  OKAY  | ---- | ------- | - | ---------- |
             |              630086 ns|              630426 ns|WR-DATA   | F83211A0 |  1/ ? | -- | 00000007 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              630461 ns|              630466 ns|RD-NONSEQ | F83211A0 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
             |              630461 ns|              630466 ns|RD-NONSEQ | F83211A0 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
   Picked  : |              630466 ns|              630841 ns|RD-DATA   | F83211A0 |  1/ 1 | -- | 00000007 |  OKAY  | ---- | ------- | - | ---------- |
             |              630466 ns|              630841 ns|RD-DATA   | F83211A0 |  1/ 1 | -- | 00000007 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              630886 ns|              630891 ns|WR-NONSEQ | F83211A4 | ----- |  ? | -------- |  ----  |INCR  |    4    | 1 |           0|
             |              630886 ns|              630891 ns|WR-NONSEQ | F83211A4 | ----- |  ? | -------- |  ----  |INCR  |    4    | 1 |           0|
   Picked  : |              630891 ns|              631266 ns|WR-DATA   | F83211A4 |  1/ ? | -- | 00000007 |  OKAY  | ---- | ------- | - | ---------- |
             |              630891 ns|              631266 ns|WR-DATA   | F83211A4 |  1/ ? | -- | 00000007 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              631301 ns|              631306 ns|RD-NONSEQ | F83211A4 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
             |              631301 ns|              631306 ns|RD-NONSEQ | F83211A4 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
   Picked  : |              631306 ns|              631711 ns|RD-DATA   | F83211A4 |  1/ 1 | -- | 00000007 |  OKAY  | ---- | ------- | - | ---------- |
             |              631306 ns|              631711 ns|RD-DATA   | F83211A4 |  1/ 1 | -- | 00000007 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              631761 ns|              631766 ns|WR-NONSEQ | F83211A8 | ----- |  ? | -------- |  ----  |INCR  |    4    | 1 |           0|
             |              631761 ns|              631766 ns|WR-NONSEQ | F83211A8 | ----- |  ? | -------- |  ----  |INCR  |    4    | 1 |           0|
   Picked  : |              631766 ns|              632106 ns|WR-DATA   | F83211A8 |  1/ ? | -- | 00000007 |  OKAY  | ---- | ------- | - | ---------- |
             |              631766 ns|              632106 ns|WR-DATA   | F83211A8 |  1/ ? | -- | 00000007 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              632141 ns|              632146 ns|RD-NONSEQ | F83211A8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
             |              632141 ns|              632146 ns|RD-NONSEQ | F83211A8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
   Picked  : |              632146 ns|              632551 ns|RD-DATA   | F83211A8 |  1/ 1 | -- | 00000007 |  OKAY  | ---- | ------- | - | ---------- |
             |              632146 ns|              632551 ns|RD-DATA   | F83211A8 |  1/ 1 | -- | 00000007 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              632606 ns|              632611 ns|WR-NONSEQ | F83211AC | ----- |  ? | -------- |  ----  |INCR  |    4    | 1 |           0|
             |              632606 ns|              632611 ns|WR-NONSEQ | F83211AC | ----- |  ? | -------- |  ----  |INCR  |    4    | 1 |           0|
   Picked  : |              632611 ns|              632946 ns|WR-DATA   | F83211AC |  1/ ? | -- | 00000007 |  OKAY  | ---- | ------- | - | ---------- |
             |              632611 ns|              632946 ns|WR-DATA   | F83211AC |  1/ ? | -- | 00000007 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              632981 ns|              632986 ns|RD-NONSEQ | F83211AC | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
             |              632981 ns|              632986 ns|RD-NONSEQ | F83211AC | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
   Picked  : |              632986 ns|              633391 ns|RD-DATA   | F83211AC |  1/ 1 | -- | 00000007 |  OKAY  | ---- | ------- | - | ---------- |
             |              632986 ns|              633391 ns|RD-DATA   | F83211AC |  1/ 1 | -- | 00000007 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              633436 ns|              633441 ns|WR-NONSEQ | F83211B0 | ----- |  ? | -------- |  ----  |INCR  |    4    | 1 |           0|
             |              633436 ns|              633441 ns|WR-NONSEQ | F83211B0 | ----- |  ? | -------- |  ----  |INCR  |    4    | 1 |           0|
   Picked  : |              633441 ns|              633816 ns|WR-DATA   | F83211B0 |  1/ ? | -- | 00000007 |  OKAY  | ---- | ------- | - | ---------- |
             |              633441 ns|              633816 ns|WR-DATA   | F83211B0 |  1/ ? | -- | 00000007 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              633851 ns|              633856 ns|RD-NONSEQ | F83211B0 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
             |              633851 ns|              633856 ns|RD-NONSEQ | F83211B0 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
   Picked  : |              633856 ns|              634261 ns|RD-DATA   | F83211B0 |  1/ 1 | -- | 00000007 |  OKAY  | ---- | ------- | - | ---------- |
             |              633856 ns|              634261 ns|RD-DATA   | F83211B0 |  1/ 1 | -- | 00000007 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              634311 ns|              634316 ns|WR-NONSEQ | F83211B8 | ----- |  ? | -------- |  ----  |INCR  |    4    | 1 |           0|
             |              634311 ns|              634316 ns|WR-NONSEQ | F83211B8 | ----- |  ? | -------- |  ----  |INCR  |    4    | 1 |           0|
   Picked  : |              634316 ns|              634716 ns|WR-DATA   | F83211B8 |  1/ ? | -- | 00000007 |  OKAY  | ---- | ------- | - | ---------- |
             |              634316 ns|              634716 ns|WR-DATA   | F83211B8 |  1/ ? | -- | 00000007 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              634751 ns|              634756 ns|RD-NONSEQ | F83211B8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
             |              634751 ns|              634756 ns|RD-NONSEQ | F83211B8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
   Picked  : |              634756 ns|              635161 ns|RD-DATA   | F83211B8 |  1/ 1 | -- | 00000007 |  OKAY  | ---- | ------- | - | ---------- |
             |              634756 ns|              635161 ns|RD-DATA   | F83211B8 |  1/ 1 | -- | 00000007 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |             1324641 ns|             1324646 ns|RD-NONSEQ | F8316CB8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
             |             1324641 ns|             1324646 ns|RD-NONSEQ | F8316CB8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
   Picked  : |             1324646 ns|             1324831 ns|RD-DATA   | F8316CB8 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
             |             1324646 ns|             1324831 ns|RD-DATA   | F8316CB8 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |             1324866 ns|             1324871 ns|RD-NONSEQ | F8316CBC | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
             |             1324866 ns|             1324871 ns|RD-NONSEQ | F8316CBC | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
   Picked  : |             1324871 ns|             1325071 ns|RD-DATA   | F8316CBC |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
             |             1324871 ns|             1325071 ns|RD-DATA   | F8316CBC |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |             1325106 ns|             1325111 ns|RD-NONSEQ | F8316CCC | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
             |             1325106 ns|             1325111 ns|RD-NONSEQ | F8316CCC | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
   Picked  : |             1325111 ns|             1325311 ns|RD-DATA   | F8316CCC |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
             |             1325111 ns|             1325311 ns|RD-DATA   | F8316CCC |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |             1325346 ns|             1325351 ns|RD-NONSEQ | F8316CD0 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
             |             1325346 ns|             1325351 ns|RD-NONSEQ | F8316CD0 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
   Picked  : |             1325351 ns|             1325581 ns|RD-DATA   | F8316CD0 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
             |             1325351 ns|             1325581 ns|RD-DATA   | F8316CD0 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |             1325616 ns|             1325621 ns|RD-NONSEQ | F8316CE0 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
             |             1325616 ns|             1325621 ns|RD-NONSEQ | F8316CE0 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
   Picked  : |             1325621 ns|             1325821 ns|RD-DATA   | F8316CE0 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
             |             1325621 ns|             1325821 ns|RD-DATA   | F8316CE0 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |             1325856 ns|             1325861 ns|RD-NONSEQ | F8316CE4 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
             |             1325856 ns|             1325861 ns|RD-NONSEQ | F8316CE4 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
   Picked  : |             1325861 ns|             1326061 ns|RD-DATA   | F8316CE4 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
             |             1325861 ns|             1326061 ns|RD-DATA   | F8316CE4 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |             1326096 ns|             1326101 ns|RD-NONSEQ | F8316CF4 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
             |             1326096 ns|             1326101 ns|RD-NONSEQ | F8316CF4 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
   Picked  : |             1326101 ns|             1326331 ns|RD-DATA   | F8316CF4 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
             |             1326101 ns|             1326331 ns|RD-DATA   | F8316CF4 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |             1326366 ns|             1326371 ns|RD-NONSEQ | F8316CF8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
             |             1326366 ns|             1326371 ns|RD-NONSEQ | F8316CF8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
   Picked  : |             1326371 ns|             1326601 ns|RD-DATA   | F8316CF8 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
             |             1326371 ns|             1326601 ns|RD-DATA   | F8316CF8 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |             1326636 ns|             1326641 ns|RD-NONSEQ | F8316D08 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
             |             1326636 ns|             1326641 ns|RD-NONSEQ | F8316D08 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
   Picked  : |             1326641 ns|             1326841 ns|RD-DATA   | F8316D08 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
             |             1326641 ns|             1326841 ns|RD-DATA   | F8316D08 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |             1326876 ns|             1326881 ns|RD-NONSEQ | F8316D0C | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
             |             1326876 ns|             1326881 ns|RD-NONSEQ | F8316D0C | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
   Picked  : |             1326881 ns|             1327081 ns|RD-DATA   | F8316D0C |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
             |             1326881 ns|             1327081 ns|RD-DATA   | F8316D0C |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |             1327116 ns|             1327121 ns|RD-NONSEQ | F8316D1C | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
             |             1327116 ns|             1327121 ns|RD-NONSEQ | F8316D1C | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
   Picked  : |             1327121 ns|             1327351 ns|RD-DATA   | F8316D1C |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
             |             1327121 ns|             1327351 ns|RD-DATA   | F8316D1C |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |             1327386 ns|             1327391 ns|RD-NONSEQ | F8316D20 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
             |             1327386 ns|             1327391 ns|RD-NONSEQ | F8316D20 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
   Picked  : |             1327391 ns|             1327621 ns|RD-DATA   | F8316D20 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
             |             1327391 ns|             1327621 ns|RD-DATA   | F8316D20 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |             1327656 ns|             1327661 ns|RD-NONSEQ | F8316D30 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
             |             1327656 ns|             1327661 ns|RD-NONSEQ | F8316D30 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
   Picked  : |             1327661 ns|             1327891 ns|RD-DATA   | F8316D30 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
             |             1327661 ns|             1327891 ns|RD-DATA   | F8316D30 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |             1327926 ns|             1327931 ns|RD-NONSEQ | F8316D34 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
             |             1327926 ns|             1327931 ns|RD-NONSEQ | F8316D34 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
   Picked  : |             1327931 ns|             1328131 ns|RD-DATA   | F8316D34 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
             |             1327931 ns|             1328131 ns|RD-DATA   | F8316D34 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |             1328166 ns|             1328171 ns|RD-NONSEQ | F8316D44 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
             |             1328166 ns|             1328171 ns|RD-NONSEQ | F8316D44 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
   Picked  : |             1328171 ns|             1328431 ns|RD-DATA   | F8316D44 |  1/ 1 | -- | 48250018 |  OKAY  | ---- | ------- | - | ---------- |
             |             1328171 ns|             1328431 ns|RD-DATA   | F8316D44 |  1/ 1 | -- | 48250018 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |             1328466 ns|             1328471 ns|RD-NONSEQ | F8316D48 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
             |             1328466 ns|             1328471 ns|RD-NONSEQ | F8316D48 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
   Picked  : |             1328471 ns|             1328671 ns|RD-DATA   | F8316D48 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
             |             1328471 ns|             1328671 ns|RD-DATA   | F8316D48 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |             1328706 ns|             1328711 ns|RD-NONSEQ | F8316D58 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
             |             1328706 ns|             1328711 ns|RD-NONSEQ | F8316D58 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
   Picked  : |             1328711 ns|             1328941 ns|RD-DATA   | F8316D58 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
             |             1328711 ns|             1328941 ns|RD-DATA   | F8316D58 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |             1328976 ns|             1328981 ns|RD-NONSEQ | F8316D5C | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
             |             1328976 ns|             1328981 ns|RD-NONSEQ | F8316D5C | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
   Picked  : |             1328981 ns|             1329181 ns|RD-DATA   | F8316D5C |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
             |             1328981 ns|             1329181 ns|RD-DATA   | F8316D5C |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |             1329216 ns|             1329221 ns|RD-NONSEQ | F8316D6C | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
