   Trace   : /mnt/ussjf-asic2/workarea1/lkamired/niue1z1_tmp/lkamired/wa_performance/SIM/top/ahbfab_cov.m33i_ram0/uvm_test_top.top_env_i.ahbfab_env_i.mvc_ahb_mon_8_env_i_ahb_beat.log

   Picked  : Instance: uvm_test_top.top_env_i.ahbfab_env_i.mvc_ahb_mon_8_env_i.logger_handle_ahb :: Header
             Instance: uvm_test_top.top_env_i.ahbfab_env_i.mvc_ahb_mon_8_env_i.logger_handle_ahb
   Picked  : AHB Clk Cycle = 40 ns; AHB Clk Frequency = 25.00 MHz; Data bus width = 32 bits
             AHB Clk Cycle = 40 ns; AHB Clk Frequency = 25.00 MHz; Data bus width = 32 bits
   Skipped : ------------------------------------------------------------------------------------------------------------------------------------------
   Skipped : |NONSEQ/SEQ Assert Time |  HREADY Assert Time   |  DIR     |   ADDR   | BEAT  |  L |   DATA   |  RESP  | BURST| BURST   | H |    HSEL    |
   Skipped : |                       |                       |   -      |          |  NUM  |  E |          |        | Type | Size    | P |   (SLAVE   |
   Skipped : |                       |                       | PHASE    |          |       |  N |          |        |      |= 2^HSIZE| R |    INDEX)  |
   Skipped : |                       |                       |          |          |       |    |          |        |      | bytes   | O |            |
   Skipped : |                       |                       |          |          |       |    |          |        |      |         | T |            |
   Skipped : |                       |                       |          |          |       |    |          |        |      |         |   |            |
   Skipped : ------------------------------------------------------------------------------------------------------------------------------------------
   Picked  : |              498491 ns|              498741 ns|WR-DATA   | F8321290 |  1/ 1 | -- | 00000045 |  OKAY  | ---- | ------- | - | ---------- |
             |              498491 ns|              498741 ns|WR-DATA   | F8321290 |  1/ 1 | -- | 00000045 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              498791 ns|              498796 ns|RD-NONSEQ | 482601B0 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              498791 ns|              498796 ns|RD-NONSEQ | 482601B0 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              498796 ns|              499096 ns|RD-DATA   | 482601B0 |  1/ 1 | -- | 00000049 |  OKAY  | ---- | ------- | - | ---------- |
             |              498796 ns|              499096 ns|RD-DATA   | 482601B0 |  1/ 1 | -- | 00000049 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              499151 ns|              499156 ns|WR-NONSEQ | 482601B0 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              499151 ns|              499156 ns|WR-NONSEQ | 482601B0 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              499156 ns|              499456 ns|WR-DATA   | 482601B0 |  1/ 1 | -- | 00000049 |  OKAY  | ---- | ------- | - | ---------- |
             |              499156 ns|              499456 ns|WR-DATA   | 482601B0 |  1/ 1 | -- | 00000049 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              499511 ns|              499516 ns|WR-NONSEQ | 482601B0 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              499511 ns|              499516 ns|WR-NONSEQ | 482601B0 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              499516 ns|              499866 ns|WR-DATA   | 482601B0 |  1/ 1 | -- | 00000049 |  OKAY  | ---- | ------- | - | ---------- |
             |              499516 ns|              499866 ns|WR-DATA   | 482601B0 |  1/ 1 | -- | 00000049 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              499916 ns|              499921 ns|RD-NONSEQ | 482601B0 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              499916 ns|              499921 ns|RD-NONSEQ | 482601B0 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              499921 ns|              500216 ns|RD-DATA   | 482601B0 |  1/ 1 | -- | 00000049 |  OKAY  | ---- | ------- | - | ---------- |
             |              499921 ns|              500216 ns|RD-DATA   | 482601B0 |  1/ 1 | -- | 00000049 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              500316 ns|              500321 ns|RD-NONSEQ | 482601B8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              500316 ns|              500321 ns|RD-NONSEQ | 482601B8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              500321 ns|              500616 ns|RD-DATA   | 482601B8 |  1/ 1 | -- | 0000004B |  OKAY  | ---- | ------- | - | ---------- |
             |              500321 ns|              500616 ns|RD-DATA   | 482601B8 |  1/ 1 | -- | 0000004B |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              500671 ns|              500676 ns|WR-NONSEQ | 482601B8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              500671 ns|              500676 ns|WR-NONSEQ | 482601B8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              500676 ns|              500976 ns|WR-DATA   | 482601B8 |  1/ 1 | -- | 0000004B |  OKAY  | ---- | ------- | - | ---------- |
             |              500676 ns|              500976 ns|WR-DATA   | 482601B8 |  1/ 1 | -- | 0000004B |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              501031 ns|              501036 ns|WR-NONSEQ | 482601B8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              501031 ns|              501036 ns|WR-NONSEQ | 482601B8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              501036 ns|              501336 ns|WR-DATA   | 482601B8 |  1/ 1 | -- | 0000004B |  OKAY  | ---- | ------- | - | ---------- |
             |              501036 ns|              501336 ns|WR-DATA   | 482601B8 |  1/ 1 | -- | 0000004B |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              501386 ns|              501391 ns|RD-NONSEQ | 482601B8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              501386 ns|              501391 ns|RD-NONSEQ | 482601B8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              501391 ns|              501696 ns|RD-DATA   | 482601B8 |  1/ 1 | -- | 0000004B |  OKAY  | ---- | ------- | - | ---------- |
             |              501391 ns|              501696 ns|RD-DATA   | 482601B8 |  1/ 1 | -- | 0000004B |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              501796 ns|              501801 ns|RD-NONSEQ | 482601BC | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              501796 ns|              501801 ns|RD-NONSEQ | 482601BC | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              501801 ns|              502096 ns|RD-DATA   | 482601BC |  1/ 1 | -- | 00000041 |  OKAY  | ---- | ------- | - | ---------- |
             |              501801 ns|              502096 ns|RD-DATA   | 482601BC |  1/ 1 | -- | 00000041 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              502151 ns|              502156 ns|WR-NONSEQ | 482601BC | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              502151 ns|              502156 ns|WR-NONSEQ | 482601BC | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              502156 ns|              502456 ns|WR-DATA   | 482601BC |  1/ 1 | -- | 00000041 |  OKAY  | ---- | ------- | - | ---------- |
             |              502156 ns|              502456 ns|WR-DATA   | 482601BC |  1/ 1 | -- | 00000041 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              502511 ns|              502516 ns|WR-NONSEQ | 482601BC | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              502511 ns|              502516 ns|WR-NONSEQ | 482601BC | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              502516 ns|              502816 ns|WR-DATA   | 482601BC |  1/ 1 | -- | 00000041 |  OKAY  | ---- | ------- | - | ---------- |
             |              502516 ns|              502816 ns|WR-DATA   | 482601BC |  1/ 1 | -- | 00000041 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              502866 ns|              502871 ns|RD-NONSEQ | 482601BC | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              502866 ns|              502871 ns|RD-NONSEQ | 482601BC | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              502871 ns|              503176 ns|RD-DATA   | 482601BC |  1/ 1 | -- | 00000041 |  OKAY  | ---- | ------- | - | ---------- |
             |              502871 ns|              503176 ns|RD-DATA   | 482601BC |  1/ 1 | -- | 00000041 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              503276 ns|              503281 ns|RD-NONSEQ | F83211BC | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              503276 ns|              503281 ns|RD-NONSEQ | F83211BC | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              503281 ns|              503541 ns|RD-DATA   | F83211BC |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
             |              503281 ns|              503541 ns|RD-DATA   | F83211BC |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              503596 ns|              503601 ns|WR-NONSEQ | F83211BC | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              503596 ns|              503601 ns|WR-NONSEQ | F83211BC | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              503601 ns|              503861 ns|WR-DATA   | F83211BC |  1/ 1 | -- | 00000001 |  OKAY  | ---- | ------- | - | ---------- |
             |              503601 ns|              503861 ns|WR-DATA   | F83211BC |  1/ 1 | -- | 00000001 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              503911 ns|              503916 ns|RD-NONSEQ | F83211BC | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              503911 ns|              503916 ns|RD-NONSEQ | F83211BC | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              503916 ns|              504141 ns|RD-DATA   | F83211BC |  1/ 1 | -- | 00000001 |  OKAY  | ---- | ------- | - | ---------- |
             |              503916 ns|              504141 ns|RD-DATA   | F83211BC |  1/ 1 | -- | 00000001 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              504241 ns|              504246 ns|RD-NONSEQ | F8321198 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              504241 ns|              504246 ns|RD-NONSEQ | F8321198 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              504246 ns|              504501 ns|RD-DATA   | F8321198 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
             |              504246 ns|              504501 ns|RD-DATA   | F8321198 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              504556 ns|              504561 ns|WR-NONSEQ | F8321198 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              504556 ns|              504561 ns|WR-NONSEQ | F8321198 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              504561 ns|              504781 ns|WR-DATA   | F8321198 |  1/ 1 | -- | 00000001 |  OKAY  | ---- | ------- | - | ---------- |
             |              504561 ns|              504781 ns|WR-DATA   | F8321198 |  1/ 1 | -- | 00000001 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              504831 ns|              504836 ns|RD-NONSEQ | F8321198 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              504831 ns|              504836 ns|RD-NONSEQ | F8321198 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              504836 ns|              505111 ns|RD-DATA   | F8321198 |  1/ 1 | -- | 00000001 |  OKAY  | ---- | ------- | - | ---------- |
             |              504836 ns|              505111 ns|RD-DATA   | F8321198 |  1/ 1 | -- | 00000001 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              505211 ns|              505216 ns|RD-NONSEQ | F832129C | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              505211 ns|              505216 ns|RD-NONSEQ | F832129C | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              505216 ns|              505461 ns|RD-DATA   | F832129C |  1/ 1 | -- | 000003E4 |  OKAY  | ---- | ------- | - | ---------- |
             |              505216 ns|              505461 ns|RD-DATA   | F832129C |  1/ 1 | -- | 000003E4 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              505516 ns|              505521 ns|WR-NONSEQ | F832129C | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              505516 ns|              505521 ns|WR-NONSEQ | F832129C | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              505521 ns|              505741 ns|WR-DATA   | F832129C |  1/ 1 | -- | 400003E4 |  OKAY  | ---- | ------- | - | ---------- |
             |              505521 ns|              505741 ns|WR-DATA   | F832129C |  1/ 1 | -- | 400003E4 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              506291 ns|              506296 ns|RD-NONSEQ | F832129C | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              506291 ns|              506296 ns|RD-NONSEQ | F832129C | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              506296 ns|              506551 ns|RD-DATA   | F832129C |  1/ 1 | -- | 400003E4 |  OKAY  | ---- | ------- | - | ---------- |
             |              506296 ns|              506551 ns|RD-DATA   | F832129C |  1/ 1 | -- | 400003E4 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              506606 ns|              506611 ns|WR-NONSEQ | F832129C | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              506606 ns|              506611 ns|WR-NONSEQ | F832129C | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              506611 ns|              506861 ns|WR-DATA   | F832129C |  1/ 1 | -- | 400003E5 |  OKAY  | ---- | ------- | - | ---------- |
             |              506611 ns|              506861 ns|WR-DATA   | F832129C |  1/ 1 | -- | 400003E5 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              516911 ns|              516916 ns|RD-NONSEQ | F8321298 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              516911 ns|              516916 ns|RD-NONSEQ | F8321298 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              516916 ns|              517181 ns|RD-DATA   | F8321298 |  1/ 1 | -- | 000003E4 |  OKAY  | ---- | ------- | - | ---------- |
             |              516916 ns|              517181 ns|RD-DATA   | F8321298 |  1/ 1 | -- | 000003E4 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              517236 ns|              517241 ns|WR-NONSEQ | F8321298 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              517236 ns|              517241 ns|WR-NONSEQ | F8321298 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              517241 ns|              517501 ns|WR-DATA   | F8321298 |  1/ 1 | -- | 400003E4 |  OKAY  | ---- | ------- | - | ---------- |
             |              517241 ns|              517501 ns|WR-DATA   | F8321298 |  1/ 1 | -- | 400003E4 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              518051 ns|              518056 ns|RD-NONSEQ | F8321298 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              518051 ns|              518056 ns|RD-NONSEQ | F8321298 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              518056 ns|              518301 ns|RD-DATA   | F8321298 |  1/ 1 | -- | 400003E4 |  OKAY  | ---- | ------- | - | ---------- |
             |              518056 ns|              518301 ns|RD-DATA   | F8321298 |  1/ 1 | -- | 400003E4 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              518356 ns|              518361 ns|WR-NONSEQ | F8321298 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              518356 ns|              518361 ns|WR-NONSEQ | F8321298 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              518361 ns|              518581 ns|WR-DATA   | F8321298 |  1/ 1 | -- | 400003E5 |  OKAY  | ---- | ------- | - | ---------- |
             |              518361 ns|              518581 ns|WR-DATA   | F8321298 |  1/ 1 | -- | 400003E5 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              528631 ns|              528636 ns|RD-NONSEQ | F8321198 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              528631 ns|              528636 ns|RD-NONSEQ | F8321198 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              528636 ns|              528861 ns|RD-DATA   | F8321198 |  1/ 1 | -- | 00000001 |  OKAY  | ---- | ------- | - | ---------- |
             |              528636 ns|              528861 ns|RD-DATA   | F8321198 |  1/ 1 | -- | 00000001 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              528916 ns|              528921 ns|WR-NONSEQ | F8321198 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              528916 ns|              528921 ns|WR-NONSEQ | F8321198 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              528921 ns|              529181 ns|WR-DATA   | F8321198 |  1/ 1 | -- | 00000001 |  OKAY  | ---- | ------- | - | ---------- |
             |              528921 ns|              529181 ns|WR-DATA   | F8321198 |  1/ 1 | -- | 00000001 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              529231 ns|              529236 ns|RD-NONSEQ | F8321198 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              529231 ns|              529236 ns|RD-NONSEQ | F8321198 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              529236 ns|              529461 ns|RD-DATA   | F8321198 |  1/ 1 | -- | 00000001 |  OKAY  | ---- | ------- | - | ---------- |
             |              529236 ns|              529461 ns|RD-DATA   | F8321198 |  1/ 1 | -- | 00000001 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              529561 ns|              529566 ns|RD-NONSEQ | F83211B8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              529561 ns|              529566 ns|RD-NONSEQ | F83211B8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              529566 ns|              529861 ns|RD-DATA   | F83211B8 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
             |              529566 ns|              529861 ns|RD-DATA   | F83211B8 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              529916 ns|              529921 ns|WR-NONSEQ | F83211B8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              529916 ns|              529921 ns|WR-NONSEQ | F83211B8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              529921 ns|              530191 ns|WR-DATA   | F83211B8 |  1/ 1 | -- | 00000001 |  OKAY  | ---- | ------- | - | ---------- |
             |              529921 ns|              530191 ns|WR-DATA   | F83211B8 |  1/ 1 | -- | 00000001 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              530241 ns|              530246 ns|RD-NONSEQ | F83211B8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              530241 ns|              530246 ns|RD-NONSEQ | F83211B8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              530246 ns|              530551 ns|RD-DATA   | F83211B8 |  1/ 1 | -- | 00000001 |  OKAY  | ---- | ------- | - | ---------- |
             |              530246 ns|              530551 ns|RD-DATA   | F83211B8 |  1/ 1 | -- | 00000001 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              530651 ns|              530656 ns|RD-NONSEQ | F83211B8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              530651 ns|              530656 ns|RD-NONSEQ | F83211B8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              530656 ns|              530911 ns|RD-DATA   | F83211B8 |  1/ 1 | -- | 00000001 |  OKAY  | ---- | ------- | - | ---------- |
             |              530656 ns|              530911 ns|RD-DATA   | F83211B8 |  1/ 1 | -- | 00000001 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              530966 ns|              530971 ns|WR-NONSEQ | F83211B8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              530966 ns|              530971 ns|WR-NONSEQ | F83211B8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              530971 ns|              531221 ns|WR-DATA   | F83211B8 |  1/ 1 | -- | 00000001 |  OKAY  | ---- | ------- | - | ---------- |
             |              530971 ns|              531221 ns|WR-DATA   | F83211B8 |  1/ 1 | -- | 00000001 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              531271 ns|              531276 ns|RD-NONSEQ | F83211B8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              531271 ns|              531276 ns|RD-NONSEQ | F83211B8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              531276 ns|              531541 ns|RD-DATA   | F83211B8 |  1/ 1 | -- | 00000001 |  OKAY  | ---- | ------- | - | ---------- |
             |              531276 ns|              531541 ns|RD-DATA   | F83211B8 |  1/ 1 | -- | 00000001 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              531641 ns|              531646 ns|RD-NONSEQ | F832126C | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              531641 ns|              531646 ns|RD-NONSEQ | F832126C | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              531646 ns|              531901 ns|RD-DATA   | F832126C |  1/ 1 | -- | 00000546 |  OKAY  | ---- | ------- | - | ---------- |
             |              531646 ns|              531901 ns|RD-DATA   | F832126C |  1/ 1 | -- | 00000546 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              531956 ns|              531961 ns|WR-NONSEQ | F832126C | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              531956 ns|              531961 ns|WR-NONSEQ | F832126C | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              531961 ns|              532221 ns|WR-DATA   | F832126C |  1/ 1 | -- | 00000546 |  OKAY  | ---- | ------- | - | ---------- |
             |              531961 ns|              532221 ns|WR-DATA   | F832126C |  1/ 1 | -- | 00000546 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              532276 ns|              532281 ns|WR-NONSEQ | F832126C | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              532276 ns|              532281 ns|WR-NONSEQ | F832126C | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              532281 ns|              532501 ns|WR-DATA   | F832126C |  1/ 1 | -- | 00000547 |  OKAY  | ---- | ------- | - | ---------- |
             |              532281 ns|              532501 ns|WR-DATA   | F832126C |  1/ 1 | -- | 00000547 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              532551 ns|              532556 ns|RD-NONSEQ | F832126C | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              532551 ns|              532556 ns|RD-NONSEQ | F832126C | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              532556 ns|              532781 ns|RD-DATA   | F832126C |  1/ 1 | -- | 00000547 |  OKAY  | ---- | ------- | - | ---------- |
             |              532556 ns|              532781 ns|RD-DATA   | F832126C |  1/ 1 | -- | 00000547 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              532881 ns|              532886 ns|RD-NONSEQ | F8321270 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              532881 ns|              532886 ns|RD-NONSEQ | F8321270 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              532886 ns|              533141 ns|RD-DATA   | F8321270 |  1/ 1 | -- | 00000546 |  OKAY  | ---- | ------- | - | ---------- |
             |              532886 ns|              533141 ns|RD-DATA   | F8321270 |  1/ 1 | -- | 00000546 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              533196 ns|              533201 ns|WR-NONSEQ | F8321270 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              533196 ns|              533201 ns|WR-NONSEQ | F8321270 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              533201 ns|              533421 ns|WR-DATA   | F8321270 |  1/ 1 | -- | 00000546 |  OKAY  | ---- | ------- | - | ---------- |
             |              533201 ns|              533421 ns|WR-DATA   | F8321270 |  1/ 1 | -- | 00000546 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              533476 ns|              533481 ns|WR-NONSEQ | F8321270 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              533476 ns|              533481 ns|WR-NONSEQ | F8321270 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              533481 ns|              533751 ns|WR-DATA   | F8321270 |  1/ 1 | -- | 00000547 |  OKAY  | ---- | ------- | - | ---------- |
             |              533481 ns|              533751 ns|WR-DATA   | F8321270 |  1/ 1 | -- | 00000547 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              533801 ns|              533806 ns|RD-NONSEQ | F8321270 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              533801 ns|              533806 ns|RD-NONSEQ | F8321270 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              533806 ns|              534061 ns|RD-DATA   | F8321270 |  1/ 1 | -- | 00000547 |  OKAY  | ---- | ------- | - | ---------- |
             |              533806 ns|              534061 ns|RD-DATA   | F8321270 |  1/ 1 | -- | 00000547 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              534161 ns|              534166 ns|RD-NONSEQ | F8321274 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              534161 ns|              534166 ns|RD-NONSEQ | F8321274 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              534166 ns|              534471 ns|RD-DATA   | F8321274 |  1/ 1 | -- | 00000546 |  OKAY  | ---- | ------- | - | ---------- |
             |              534166 ns|              534471 ns|RD-DATA   | F8321274 |  1/ 1 | -- | 00000546 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              534526 ns|              534531 ns|WR-NONSEQ | F8321274 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              534526 ns|              534531 ns|WR-NONSEQ | F8321274 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              534531 ns|              534781 ns|WR-DATA   | F8321274 |  1/ 1 | -- | 00000546 |  OKAY  | ---- | ------- | - | ---------- |
             |              534531 ns|              534781 ns|WR-DATA   | F8321274 |  1/ 1 | -- | 00000546 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              534836 ns|              534841 ns|WR-NONSEQ | F8321274 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              534836 ns|              534841 ns|WR-NONSEQ | F8321274 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              534841 ns|              535101 ns|WR-DATA   | F8321274 |  1/ 1 | -- | 00000547 |  OKAY  | ---- | ------- | - | ---------- |
             |              534841 ns|              535101 ns|WR-DATA   | F8321274 |  1/ 1 | -- | 00000547 |  OKAY  | ---- | ------- | - | ---------- |
